Part Description,Supplier,Part # OEM,Machine,Location Shelf and Bin,Alternate part Number,Alternate Manufacturer,NOTES,
Bearing,,6010-2RSJEM,,Shelf M-3 Shelf 1-2,6010-C3,PEER,MC3 Gear Box Table
Bearing,,NU-1015-ML,,Shelf M-3 Shelf 1-2,NU1015M,NSK,
Bearing,,5205-2RSC3SR1-2,,Shelf M-3 Shelf 1-2,,,
Bearing,,6905-2RS,,Shelf M-3 Shelf 1-2,,,
Bearing,,210PP-210KRR,,Shelf M-3 Shelf 1-2,,,
Bearing,,6207-2RS-JEM,,Shelf M-3 Shelf 1-2,,,
Bearing,,6208-JEM,,Shelf M-3 Shelf 1-2,6208-2RSR-L038,FAG,
Taper Bushing,,XTB25,,Shelf M-3 Shelf 1-1,,,
Cam Yoke Roller,,CCYR-1-S,,Shelf M-3 Shelf 1-3,CF-1-SB,McGill,
Cam Follower,,CF-1 1/4-SB,,Shelf M-3 Shelf 1-3,,,
Cam Follower,,CF-1 1/2-SB,,Shelf M-3 Shelf 1-3,,,
Cam Follower,,CF-1 3/4-SB,,Shelf M-3 Shelf 1-3,,,
Cam Follower,,CF-2-SB,,Shelf M-3 Shelf 1-3,,,
Cam Follower,,CF-2 1/4-SB,,Shelf M-3 Shelf 1-3,,,
Gasket,,HUB-0223-04901,,Shelf M-3 Shelf 1-3,,,MBK Power Supply Board
Gasket,,HUB-0223-04902,,Shelf M-3 Shelf 1-3,,,MBK Power Supply Board
Gasket,,HUB-0223-04907,,Shelf M-3 Shelf 1-3,,,MBK Power Supply Board
Gasket,,HUB-0223-04908,,Shelf M-3 Shelf 1-3,,,MBK Power Supply Board
Gasket,,HUB-0223-04992,,Shelf M-3 Shelf 1-3,,,MBK Power Supply Board
Gasket,,HUB-0223-04993,,Shelf M-3 Shelf 1-3,,,MBK Power Supply Board
Bearing,,NUTR50110-A,,Shelf M-3 Shelf 1-3,,,
Load Runners,,VLRE-3 1/2,,Shelf M-3 Shelf 1-4,,,
Flange Bearing,,126192-F4B-SCM-200,,Shelf M-4 Shelf 1-1,,,
Flange Bearing,,CSW4,,Shelf M-4 Shelf 1-1,,,
Bearing,,6221-2Z,,Shelf M-4 Shelf 1-1,,,
Bearing,,6211-2RS1,,Shelf M-4 Shelf 1-1,,,
Bearing,,6020LLU/2AS,,Shelf M-4 Shelf 1-1,,,
Bearing,,UG207-23,,Shelf M-4 Shelf 1-1,,,
Bearing,,207KRR,,Shelf M-4 Shelf 1-1,,,
Bearing,,G1203KRRB,,Shelf M-4 Shelf 1-1,,,
Bearing,,1207KRR,,Shelf M-4 Shelf 1-1,,,
Bearing,,6306-2RSJEM,,Shelf M-4 Shelf 1-2,,,
Bearing,,6305-2ZNRJEM,,Shelf M-4 Shelf 1-2,6305-2RLD-NR-C3,PEER,MC3 Gear Box Table
Bearing,,6007-77-30E,,Shelf M-4 Shelf 1-2,62006VVC3,NSK,
Bearing,,6206-2RSJEM,,Shelf M-4 Shelf 1-2,6206-2RS,SPINcO,
Bearing,,6008-2RSR-L038-C3,,Shelf M-4 Shelf 1-2,,,
Bearing,,6205-2RSR-L038-C3,,Shelf M-4 Shelf 1-2,,,
Bearing,,6006-2RSR-L038-C3,,Shelf M-4 Shelf 1-2,,,
Bearing,,6005-2RLD-C3,,Shelf M-4 Shelf 1-2,6005-2RLD-C3 /V2,PEER,
Bearing,,6004-2RSJEM,,Shelf M-4 Shelf 1-2,,,
Bearing,,6904-2RSU (V2),,Shelf M-4 Shelf 1-2,,,
Bearing,,6203-VVC3,,Shelf M-4 Shelf 1-2,,,
Bearing,,6202-2RLD-C3,,Shelf M-4 Shelf 1-2,,,
Bearing,,6203VV3,,Shelf M-4 Shelf 1-2,,,
Bearing,,LR5007-2RS,,Shelf M-4 Shelf 1-3,,,
Bearing,,LM48510,,Shelf M-4 Shelf 1-3,,,
Bearing,,JLM506849,,Shelf M-4 Shelf 1-3,,,
Bearing,,2207 E-2RSTN9,,Shelf M-4 Shelf 1-3,,,
Bearing,,2210-2RS-TVH#E,,Shelf M-4 Shelf 1-3,,,
Bearing,,JLM704649,,Shelf M-4 Shelf 1-3,,,
Bearing,,32306-90KA1,,Shelf M-4 Shelf 1-3,,,
Bearing,,30306-90KM1,,Shelf M-4 Shelf 1-3,,,
Bearing,,M12649,,Shelf M-4 Shelf 1-3,,,
Bearing,,M12610,,Shelf M-4 Shelf 1-3,,,
Bearing,,LM11900LA-902A1,,Shelf M-4 Shelf 1-3,,,EROC
Bearing,,CSK25,,Shelf M-4 Shelf 1-3,,,
Bearing,,D320035632,,Shelf M-4 Shelf 1-3,,,
Bearing,,JTT-1214,,Shelf M-4 Shelf 1-3,,,
Bearing,,3586,,Shelf M-4 Shelf 1-3,,,
Bearing,,6213-C3,,Shelf M-4 Shelf 1-3,,,
Bearing,,214S,,Shelf M-4 Shelf 1-3,,,
Bearing,,NK68/25-XL,,Shelf M-4 Shelf 1-3,,,
Bearing,,2208 E-2RS1TN9,,Shelf M-4 Shelf 1-3,,,
Bearing,,22208-E/C3,,Shelf M-4 Shelf 1-3,,,
Cam Yoke Roller,,CYR 1 1/2-S,,Shelf M-4 Shelf 1-4,,,
Cam Yoke Roller,,CYR 1 3/4-S,,Shelf M-4 Shelf 1-4,,,
Cam Yoke Roller,,CYR 2-S,,Shelf M-4 Shelf 1-4,,,
Cam Yoke Roller,,CYR 2 1/4-S,,Shelf M-4 Shelf 1-4,,,
Cam Yoke Roller,,CYR 2 1/2-S,,Shelf M-4 Shelf 1-4,,,
Cam Yoke Roller,,VLR-3 1/2-16,,Shelf M-4 Shelf 1-4,,,
Cam Yoke Roller,,PLR-2 1/2-16,,Shelf M-4 Shelf 1-4,,,
Cam Yoke Roller,,005-591-813,,Shelf M-4 Shelf 1-4,,,
Cam Follower,,CFE-1 1/2-SB,,Shelf M-4 Shelf 1-4,,,
Cam Follower,,CF-2-SB,,Shelf M-4 Shelf 1-4,,,
Cam Follower,,CF-3-SB,,Shelf M-4 Shelf 1-4,,,
Cam Follower,,CF-4-SB,,Shelf M-4 Shelf 1-4,,,
Flap Discs,,37643,,Shelf M-4 Shelf 1-5,,,4 1/2 X 5/8-11
Cut Off Wheels,,53409,,Shelf M-4 Shelf 1-5,,,4 1/2 X .045 X 7/8
Grinding Wheels,,28467,,Shelf M-4 Shelf 1-5,,,4 1/2 X 1/4 X 5/8-11
Flange Bearing,,POW-BR0095,,Shelf M-4 Shelf 1-5,SF-39C,SealMaster,
Grinding Wheels,,28769,,Shelf M-4 Shelf 1-5,,,7 X 1/4 X 5/8-11
Bearing,,023017 P2B-E-215R,,Shelf M-3 Shelf 1-5,,,Type E Extra 2-15/16
Bearing,,023021 P2B-E-307R,,Shelf M-3 Shelf 1-5,,,Type E Extra 3-7/16
Bearing,,070313 P2B-S2-315RE,,Shelf M-3 Shelf 1-5,,,Type E Extra 3-15/16
Worm Shaft Bearing,,8640271,,Shelf M-5 Shelf 1-5,,,Both in a sealed Box together
Nut For Worm Shaft,,8810029,,Shelf M-5 Shelf 1-5,,,Both in a sealed Box together
Bearing,,UCFU-1.1/2M,,Shelf M-5 Shelf 1-4,,,
Sproket,,POW-BR1259,,Shelf M-5 Shelf 1-4,,,
Carrier Bearing,,GAIE-04015-W-5 B,,Shelf M-5 Shelf 1-4,,,
Washers,,FAS-BT0570,,Shelf M-5 Shelf 1-4,,,
Bolts,,FAS-BT0265,,Shelf M-5 Shelf 1-4,,,
Nuts,,FAS-BT0445,,Shelf M-5 Shelf 1-4,,,
Bolts,,FAS-BT0295,,Shelf M-5 Shelf 1-4,,,
E20 Element,,10287334,,Shelf M-5 Shelf 1-4,,,
E20 Element,,10287336,,Shelf M-5 Shelf 1-4,,,MC 1 and 2 Compressor
Push Trolley,,VPT F-0.5,,Shelf M-5 Shelf 1-5,,,
Oil Seal,,12350,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,692281,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,200,,Shelf M-5 Shelf 1-3,,,MC BDU Vibrator Seal
Oil Seal,,11340,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,12577,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,14907,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,13739,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,13698,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,6204,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,17645,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,25043,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,18889,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,562717,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,HS35 1024814B7,,Shelf M-5 Shelf 1-3,21500-3888,TIMKEN,
Oil Seal,,9664,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,17653,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,125W225,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,27334,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,42419,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,36361,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,36364,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,75030,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,415867,,Shelf M-5 Shelf 1-3,,,
Oil Seal,,11224,,Shelf M-5 Shelf 1-3,,,Seal Gear Box On Silo
Bearing,,6214-C3,,Shelf M-6 Shelf 1-3,,,
Bearing,,6216.2ZR.C3,,Shelf M-6 Shelf 1-3,,,
Sproket,,60BS19,,Shelf M-6 Shelf 1-3,,,1.125
Sproket,,8MX-36S-12 1610,,Shelf M-6 Shelf 1-3,,,
Bushing,,20667,,Shelf M-6 Shelf 1-3,,,HE25 X 1 3/4-KW
Bushing,,POW-BR0300,,Shelf M-6 Shelf 1-3,,,
Chain Cover Assambly,,POW-BR1265,,Shelf M-6 Shelf 1-4,,,For HWK2
Flange Bearing,,SCJ 1 1/8,,Shelf M-6 Shelf 1-4,,,
Coupling Chain,,POW-BR1260,,Shelf M-6 Shelf 1-3,,,
Coupling Chain,,POW-BR1253,,Shelf M-6 Shelf 1-3,,,
Coupling Half,,POW-BR1258,,Shelf M-6 Shelf 1-3,,,
Sproket,,80BTB13H-1615,,Shelf M-6 Shelf 1-3,,,
Sproket,,POW-BR0260,,Shelf M-6 Shelf 1-3,,,HWK2 Belt Big Sproket
Sproket,,40BS12-1,,Shelf M-6 Shelf 1-3,,,Pit Belt
Taper Bushing,,117076,,Shelf M-6 Shelf 1-3,,,EROC Pallet Cleaner
Chain Coupling,,POW-BR1261,,Shelf M-6 Shelf 1-3,,,HWK2
Taper Bushing,,1615-1,,Shelf M-6 Shelf 1-3,,,
Chain Coupling,,POW-BR1250,,Shelf M-6 Shelf 1-3,,,
Sproket,,8MX-35S-12-1610,,Shelf M-6 Shelf 1-3,,,EROC Pallet Cleaner
Bering,,2924,,Shelf M-6 Shelf 1-3,,,
Bolt Flange Unit,,UCF206-19,,Shelf M-6 Shelf 1-1,,,
Bearing,,42584,,Shelf M-6 Shelf 1-1,,,
Bearing,,UCP208-24,,Shelf M-6 Shelf 1-1,,,
Bearing,,T207,,Shelf M-6 Shelf 1-1,,,
Load Runners,,CF 2 3/4SB,,Shelf M-6 Shelf 1-1,,,
Bearing,,UCF206-18,,Shelf M-6 Shelf 1-1,,,
Bearing,,R0918/4299,,Shelf M-6 Shelf 1-1,,,123818 P2B-SC-115 1-15/16
Bearing,,R0320/2752,,Shelf M-6 Shelf 1-1,,,135182 WSTU-SCM-112 1-3/4
Bearing,,123814 PTB-SC-108,,Shelf M-6 Shelf 1-1,,,1.5
Bearing,,UCFL210D1,,Shelf M-6 Shelf 1-1,,,
Bearing,,F3S223E,,Shelf M-6 Shelf 1-1,,,1 7/16 MC3 Mud Belt
Bearing,,YAS2,,Shelf M-5 Shelf 1-1,,,3/16
Bearing,,3820,,Shelf M-6 Shelf 1-2,,,MC4
Bearing,,3876,,Shelf M-6 Shelf 1-2,,,MC4
Bearing,,3820,,Shelf M-6 Shelf 1-2,JLM704610,TIMKEN,MC4
Bearing,,2989,,Shelf M-6 Shelf 1-2,,,MC3
Bearing,,2631,,Shelf M-6 Shelf 1-2,,,MC3
Bearing,,15245,,Shelf M-6 Shelf 1-2,,,HAWK2
Bearing,,15101,,Shelf M-6 Shelf 1-2,,,HAWK2
Bearing,,33821,,Shelf M-6 Shelf 1-2,,,
Sheave,,40-B-40-SD,,Shelf M-6 Shelf 1-2,,,Slot Saw
Bearing,,33890,,Shelf M-6 Shelf 1-2,,,
?,,POW-BR0009,,Shelf M-6 Shelf 1-2,,,
Shaft,,2201441,,Shelf M-6 Shelf 1-2,,,Mixer Voeller Shaft and roller together
Roller,,2403111,,Shelf M-6 Shelf 1-2,,,Mixer Voeller Shaft and roller together
Taper Bushing,,1610 1 1/2,,Shelf M-5 Shelf 1-1,,,
Taper Bushing,,1610 1,,Shelf M-5 Shelf 1-1,,,
Taper Bushing,,117084,,Shelf M-5 Shelf 1-1,,,1610 X 1 1/8-KW
Bushing,,SD 1 7/8,,Shelf M-5 Shelf 1-1,,,Slot Saw
Taper Bushing,,2517-50MM,,Shelf M-5 Shelf 1-1,,,
Taper Bushing,,2517-40MM,,Shelf M-5 Shelf 1-1,,,
Taper Bushing,,1615-1 1/2,,Shelf M-5 Shelf 1-1,,,
Taper Bushing,,2517-2,,Shelf M-5 Shelf 1-1,,,
Taper Bushing,,2012-1 1/4,,Shelf M-5 Shelf 1-1,,,
Taper Bushing,,2517-1 15/16,,Shelf M-5 Shelf 1-1,,,
Coupling Half,,5018-1 1/2,,Shelf M-5 Shelf 1-1,,,
Sproket,,W388M-12,,Shelf M-5 Shelf 1-1,,,
Sproket,,60BTB15H-1610,,Shelf M-5 Shelf 1-1,,,
Sproket,,40BS20-1,,Shelf M-5 Shelf 1-1,,,
Sproket,,50BS18-1,,Shelf M-5 Shelf 1-1,,,
Bearing,,VF4S-331,,Shelf M-5 Shelf 1-1,,,1 15/16
Bearing,,VF4S-239,,Shelf M-5 Shelf 1-1,,,2 7/16
Sproket,,80TB12H-1615,,Shelf M-5 Shelf 1-1,,,36 ECP Form
Bearing,,YAS1- 7/16-PT-SGT,,Shelf M-5 Shelf 1-1,,,
Bearing,,42375,,Shelf M-5 Shelf 1-1,,,
Cam Follower,,CF 3/4-SB,,Shelf M-3 Shelf 1-4,,,
Cam Follower,,CYR 3/4-S,,Shelf M-3 Shelf 1-4,,,
Load Runners,,CF-1S,,Shelf M-3 Shelf 1-4,,,
Load Runners,,CYR-1S,,Shelf M-3 Shelf 1-4,,,
Cam Yoke Roller,,CCYR-1-SB,,Shelf M-3 Shelf 1-4,,,
Cam Yoke Roller,,CYR-1 1/8-S,,Shelf M-3 Shelf 1-4,,,
Cam Yoke Roller,,CYR-1 1/4-S,,Shelf M-3 Shelf 1-4,,,
Metal Brackets,,HCP-100103759,,Shelf A-8 Bin 10-3,,,EPACK
Metal Brackets,,HCP-100103760,,Shelf A-8 Bin 10-3,,,EPACK
Metal Brackets,,HCP-100110342,,Shelf A-8 Bin 10-3,,,EPACK
Pneumatic Pressure Regulator,,11-018-146,,Shelf B-7 Shelf 1-3,70436591,RS,Norgren 11-018-146 Pneumatic Pressure Regulator 1/4 PTF 10psi 11 Series
Pressure Regulator,,R24-200-RNFA,,Shelf B-7 Shelf 1-3,70798446,RS,Norgren R24-200-RNFA Pressure Regulator 1/4 PTF 5 to 60 psig R24 Series
Shut-Off Valve,,T84T-6AA-B1N,,Shelf B-7 Shelf 1-3,71865200,RS,Norgren T84T-6AA-B1N Shut-Off Valve 3/4 PTF 3/2 Excelon Plus Series
8 Port Switch,,FL SWITCH SFN 8TX,,Shelf A-7 Shelf 1-2,70207932,RS,Phoenix Contact 2891929 Unmanaged Switch 8 X RJ45 ports 10/100 Mbps
Contactor,,3RT1045-1A..0,,Shelf A-7 Shelf 1-2,,,3-phase IEC rated  rated 30 HP at 230V and 60 HP at 460V. Conforms to IEC 60946
Contactor,,3RT1034-1B..0,,Shelf A-7 Shelf 1-2,,,3-phase IEC rated contactor Rated 10 HP at 230V and 25 HP at 460V. Conforms to IEC 60946
Clamping Piece,,FT-006-154,,Shelf E-1 Bin 3-1,,,MBK RMG
Coupling,,FT-006-155,,Shelf E-1 Bin 3-1,,,MBK RMG
Distance Sleeve,,FT-006-156,,Shelf E-1 Bin 3-1,,,MBK RMG
Wire Draw,,D1348.0455,,Shelf E-1 Bin 3-1,,,
Ultra violet Scanner,,UV1A6,STEAM GEN,Shelf A-3 Shelf 1-2,,,Steam Maker
Digital Indicating Controller,,UT32A,STEAM GEN,Shelf A-3 Shelf 1-2,,,Steam Maker
Solenoid Valve,,8267G015,STEAM GEN,Shelf A-3 Shelf 1-2,,,**** DRAIN VALVE ***** 2-Way Normally Open 1/2 in Pipe Size 120V AC Self-Cleaning Brass Body Steam Maker Cable and connector in the bag
Solenoid Valve,,8267G007,STEAM GEN,Shelf A-3 Shelf 1-2,,,Steam Maker **** Pros Valve ****
Solenoid Valve,,8210G002,STEAM GEN,Shelf A-3 Shelf 1-2,,,Steam Maker
Air Gap,,909-AGC,STEAM GEN,Shelf A-3 Shelf 1-2,,,
Gas pressure switch,,RHGP-H,STEAM GEN,Shelf A-3 Shelf 1-2,803113401,,
Washer,,PN-001-063,,Shelf B-4 Bin 6-6,,,
Washer,,PN-001-094,,Shelf B-4 Bin 6-6,,,
Elbow 90 Degree,,PN-001-201,,Shelf B-4 Bin 6-6,,,
Hose Nozzle,,PN-000-071,,Shelf B-4 Bin 6-6,,,
Miniature General Purpose Filter,,F07-200-A1TA,STEAM GEN,Shelf A-3 Shelf 1-2,,,F07 Series miniature general purpose filter 1/4 PTF ports 5 µm auto drain transparent bowl
Flame safeguard control,,MC120,STEAM GEN,Shelf A-3 Shelf 1-2,,,50/60 Hz M-Series II Chassis (120V)
Valve Actuator,,ELE-C00638,STEAM GEN,Shelf A-3 Shelf 1-2,V4055A-1007-3,HONEYWELL,FLUID POWER GAS VALVE ACTUATOR OPENING TIME 26 SECONDS 60HZ/120VAC LOW PRESSURE ON-OFF USED W/ V5055/V5097A B VALVE BODIES
Industrial Gas Valve,,ELE-C00636,STEAM GEN,Shelf A-3 Shelf 1-2,V5055-B1028,HONEYWELL,INDUSTRIAL GAS VALVE 1-1/2IN VALVE BODY 5 PSI OPERATING PRESS 15 PSI CLOSE-OFF PRESS 1/4IN NPT DOWNSTREAM TAP
Steam Pipe Seals,,NA,STEAM GEN,Shelf A-3 Shelf 1-2,,,2 Diferent sizes kept for size and information. USED TEADIT C 6 TEADIT C 4
Igniter,,HA-06-01261,STEAM GEN,Shelf A-3 Shelf 1-2,,,Igniter air/wash type for Maxon burners
4 Digital Preset Scale Counter,,C2S-R-24,WIRE SPOOLER,Shelf E-1 Bin 2-1,,,
?,,412-021,WIRE SPOOLER,Shelf E-1 Bin 2-1,,,
Oil Seal,,502-011-31,WIRE SPOOLER,Shelf E-1 Bin 2-2,,,Wire Spooler Gear Box Seal
O Rings,,557-005,WIRE SPOOLER,Shelf E-1 Bin 2-2,,,
Shrink Disk,,509-004,WIRE SPOOLER,Shelf E-1 Bin 2-2,,,
Sproket,,510-009,WIRE SPOOLER,Shelf E-1 Bin 2-1,,,
Chain,,HKK-35-ROLLER-CHAIN,WIRE SPOOLER,Shelf E-1 Bin 2-3,,,
Chain Links,,HK-35,WIRE SPOOLER,Shelf E-1 Bin 2-3,,,
Lift Roller,,121-030,WIRE SPOOLER,Shelf E-1 Bin 2-3,,,
Axle Bolt,,NA,WIRE SPOOLER,Shelf E-1 Bin 2-3,,,
Pushbutton Red Lockable,,606-303,WIRE SPOOLER,Shelf E-1 Bin 2-4,70172695 - HW4B-V4F01-R,RS - IDEC,
Contact Blocks,,606-306,WIRE SPOOLER,Shelf E-1 Bin 2-4,71170679 - HW-CBF10,RS - IDEC,
Selenoid Valve,,554-021M,WIRE SPOOLER,Shelf E-1 Bin 2-4,8220471,RADWELL,45A-AA1-DDAJ-1KJ
Selenoid Valve,,554-021,WIRE SPOOLER,Shelf E-1 Bin 2-4,476002,RADWELL,45A-AA1-DDAA-1BA
Pressure Gauge,,553-012-G60,WIRE SPOOLER,Shelf E-1 Bin 2-4,GB060A,,
Amacoil Aparatus,,NA,WIRE SPOOLER,Shelf E-1 Bin 2-5,,,
Bushing?,,500-151,WIRE SPOOLER,Shelf E-1 Bin 2-5,,,
Lock Nut,,571-004,WIRE SPOOLER,Shelf E-1 Bin 2-5,,,
Lock Washer,,571-005,WIRE SPOOLER,Shelf E-1 Bin 2-5,,,
Bearing,,30208,WIRE SPOOLER,Shelf E-1 Bin 2-6,,,
Bearing,,6206-2NSE9NR,WIRE SPOOLER,Shelf E-1 Bin 2-6,6206LLUNRC3,NTN,
Bearing,,6306-2NSE9,WIRE SPOOLER,Shelf E-1 Bin 2-6,6206-2RSJEM,SKF,
Bearing,,503-083,WIRE SPOOLER,Shelf E-1 Bin 3-2,30208A,FAG,
Oil Seal,,505-008,WIRE SPOOLER,Shelf E-1 Bin 3-2,,,
Oil Seal,,15235,WIRE SPOOLER,Shelf E-1 Bin 3-2,,,
Switch Disconnector,,612-051,WIRE SPOOLER,Shelf E-1 Bin 3-3,,,
Switch Handle,,612-052,WIRE SPOOLER,Shelf E-1 Bin 3-3,,,
Annual Runner,,106-009,WIRE SPOOLER,Shelf E-1 Bin 3-3,,,
Disconnect Rod,,NA,WIRE SPOOLER,Shelf E-1 Bin 3-3,,,
Controller,,1761-L32BWA,WIRE SPOOLER,Shelf E-1 Bin 3-4,,,Allen-Bradley 1761-L32BWA MicroLogix 1000 120/240V AC Power (20) 24V DC Digital Inputs (12) Relay Outputs **REPAIRED**
Shaft,,NA,WIRE SPOOLER,Shelf E-1 Bin 3-4,,,
MSUD Valve Plug Cable,,C1249,WIRE SPOOLER,Shelf E-1 Bin 3-5,7000-94021-2160300,MURR ELECTRONIK,
Coupling Hub S28-ST,,FT-002-033,MBK,Shelf B-4 Bin 8-2,,,
Coupling Hub,,,MBK,Shelf B-4 Bin 8-2,,,Smaller inside diameter
Coupling Bo Wax-Junior,,ME-000-460,MBK,Shelf B-4 Bin 8-2,,,
Flange,,202-053-4,EPAK,Shelf A-4 Shelf 1-1,,,
Carriage Plate,MBK,BSM-008-721,,,,,
Spacer Plate,MBK,BSM-007-317,,,,,
Ring,MBK,BSM-008-713,,,,,
Protection,MBK,BSM-015-532,,,,,
Support Ring,MBK,BSM-011-780,,,,,
Spacer bolt,MBK,BSM-007-391,,,,,
Rubber Jacket,MBK,BSM-011-467,,,,,
Welding Arm,MBK,BSM-011-778,,,,,
Flange Bearing for Welding Arm,MBK,BSM-013-314,,,,,
Coolng Plate,MBK,BSM-010-002,,,,,
Clamping Plate,MBK,LSM-000-880,,,,,
Turn Plate,MBK,BSM-011-781,,,,,
Welding Roller Adapter Type S,MBK,BSM-004-720,,,,,
Welding Roller Tubing,MBK,BSM-004-723,,,,,
Insulating Bushing d=48/40-80,MBK,FT-007-009,,,,,
Brake Pad (PUCK),,M1623-P,WIRE DRAW,Shelf E-1 Bin 7-4,,,BRAKE PARTS
Screw Zinc,,M1623-W,WIRE DRAW,Shelf E-1 Bin 7-4,,,BRAKE PARTS
Screw Brass,,M1623-S,WIRE DRAW,Shelf E-1 Bin 7-4,,,BRAKE PARTS
O Rings,,M1623-O,WIRE DRAW,Shelf E-1 Bin 7-4,,,BRAKE PARTS
Piston,,M1623-R,WIRE DRAW,Shelf E-1 Bin 7-4,,,BRAKE PARTS
Angular Brackets,,FT-003-036,MBK,Shelf B-4 Bin 8-1,,,
Bearing,,M12649,WIRE DRAW,Shelf E-1 Bin 7-5,806C84,GRAINGER,NTN Tapered Roller Bearing Assembly: M12649/M12610 27/32 in Bore 1 61/64 in OD 0.72 in Cone Wd
Pulley,,D4009,WIRE DRAW,Shelf E-1 Bin 7-5,,,
Pulley,,D4010,WIRE DRAW,Shelf E-1 Bin 7-5,,,
Pins,,M1599,WIRE DRAW,Shelf E-1 Bin 7-5,,,
Key,,D9097.03,WIRE DRAW,Shelf E-1 Bin 7-5,,,
Washer,,K0590.01,WIRE DRAW,Shelf E-1 Bin 7-5,,,
Bushing,,K0589,WIRE DRAW,Shelf E-1 Bin 7-6,,,
Bushing,,K0868,WIRE DRAW,Shelf E-1 Bin 7-6,,,
?,,K0357.06,WIRE DRAW,Shelf E-1 Bin 7-6,,,
HYD Motor,,OMM-32,WIRE DRAW,Shelf E-1 Bin 7-6,151G0006,DANFOSS,
Power Supply,RMG,DRP024V120W3BN,MBK WIRE DRAW,Shelf E-1 Bin 1-1,,,AC/DC DIN Rail Supply 24V 120W MBK wire draw machine power supply RMG
Exhaust Valve,RMG,0R37B,,Shelf E-1 Bin 5-2,,,
Regulator,RMG,R35-02B,,Shelf E-1 Bin 5-2,,,
Fuse,,DN000GB69V33L,CRANE,Shelf N-2 Shelf 1-1,,,
Hook Safety Catch,DEMAG,82907733,CRANE,Shelf N-2 Shelf 1-1,,,
Transducer,,ACB-C3-1.0T-SCR,CRANE,Shelf N-2 Shelf 1-1,,,	
Switching Element,,87419533,CRANE,Shelf N-2 Shelf 1-1,,,
Switching Element,,87455033,CRANE,Shelf N-2 Shelf 1-1,,,
Load Cell,,RL20000B-5K,CRANE,Shelf N-2 Shelf 1-1,,,
Load Cell,,RL20000B-1K,CRANE,Shelf N-2 Shelf 1-1,,,
Load Cell,,RL20000B-1.5K,CRANE,Shelf N-2 Shelf 1-1,,,
Coupling Set,DEMAG,35193533,CRANE,Shelf N-2 Shelf 1-1,,,
Coupling Set,DEMAG,35191333,CRANE,Shelf N-2 Shelf 1-1,,,
Rope Guide Left,DEMAG,82280233,CRANE,Shelf N-2 Shelf 1-1,,,	
Emergency Pushbutton,,011-01-00400,CRANE,Shelf N-2 Shelf 1-1,,,	
Locking Latches,,A5210-270,CRANE,Shelf N-2 Shelf 1-1,,,MC4
Wire Rope Set,DEMAG,14642503,CRANE,Shelf N-2 Shelf 1-1,,,
Cap Gummi Set,DEMAG,87404533,CRANE,Shelf N-2 Shelf 1-1,,,
Conical Brake Ring,DEMAG,07478633,CRANE,Shelf N-2 Shelf 1-1,,,
Shoes,,NA,CRANE,Shelf N-2 Shelf 1-1,,,Shop Crane
Shoes,,C100-B5,CRANE,Shelf N-2 Shelf 1-1,,,
Selenoid Valve,,CJ13701,CRANE,Shelf N-1 Shelf 1-1,,,
Assembly Set,DEMAG,75259933,CRANE,Shelf N-1 Shelf 1-1,,,
Crane Hoist Motor Control Drive,,M1046CXR,CRANE,Shelf N-1 Shelf 1-1,,,10HP 16.5FLA
Crane Sham Arms,NA,CRANE,,Shelf N-1 Shelf 1-1,,,30AMP
Cable 25FT,,14004310025,,Shelf N-2 Shelf 1-2,,,
Oil Flow Switch,,M3A6HB01,,Shelf N-2 Shelf 1-2,,,Mixer
HYD Motor,,158-1430-001,,Shelf N-2 Shelf 1-1,,,MBK Cage Robot
HYD Motor,,101-1034-009,,Shelf N-2 Shelf 1-1,,,
HYD Motor,,TB0365FS100AAAA,,Shelf N-2 Shelf 1-1,,,MCC4 Bigger motor for mud pan
HYD Motor,,109-1106-006,,Shelf N-2 Shelf 1-1,,,HYD-PU0250
HYD Motor,,104-1253-006,,Shelf N-2 Shelf 1-1,HYD-PU0276,,HWK Table
Latch,,325,,Shelf N-2 Shelf 1-1,,,,
HYD Motor,,101-1013-009,,Shelf N-2 Shelf 1-2,,,MC 3 and 4 Mud Pan
MAC Air Valve BASE,,82A-OA-CAA,,Shelf N-3 Shelf 1-1,,,
MAC Air Valve,,82A-BC-000-TM-DAAP-1DA,,Shelf N-3 Shelf 1-1,,,
